ph,temperature,humidity,flow,turbidity,tds,biofilm_risk_percent,biofilm_formation_label
6.8481193,31.3859539,68.17889658,61.59714571,1265.051069,627.2289077,96.40967608,HIGH
5.076943887,33.99204044,63.76409526,35.86214864,0,1011.507597,57.06071848,MEDIUM
6.569032016,20,50.97948446,67.11111318,499.0466615,800.6740181,41.15305424,MEDIUM
6.685928225,38.35349882,51.30336919,82.98961789,2415.965603,699.330057,54.33289491,MEDIUM
5.996584096,29.44164149,71.25434784,71.4122112,1997.57207,631.2470941,81.74961858,HIGH
6.958071433,34.43273127,48.10588107,35.4079506,1143.62438,760.0943422,80.52322813,HIGH
7.806076285,25.84037629,76.42672953,57.22834635,1418.811113,680.6611621,100,HIGH
10,32.45109562,50.99379265,24.13716912,935.1817449,188.0110901,36.68913873,MEDIUM
7.461866719,25.78633775,66.38391926,61.44780622,2420.925047,618.4316887,95.69621599,HIGH
7.586325586,27.50492416,56.71381524,59.01206826,1019.68268,170.5245364,82.67103931,HIGH
7.088331126,37.65612542,66.03187431,12.60367321,1408.657883,632.4330172,71.36629048,HIGH
4.321843177,29.2372704,54.55885998,26.76432312,2231.42713,407.7408234,50.20477087,MEDIUM
7.160229187,30.86973149,58.37207094,44.33722207,500.3656636,1615.752649,73.67370795,HIGH
7.290345315,33.48027092,60.40919175,43.98280506,2602.910266,584.0422465,100,HIGH
10,31.98272755,49.97812544,25.81046129,0,38.3041735,20.63505517,LOW
6.911458553,30.60167562,67.40824345,57.77957459,2666.677918,546.3279157,98.96507705,HIGH
7.652321014,31.45984401,54.86786434,55.02947218,864.5919744,807.7434983,59.84487362,MEDIUM
7.147932345,39.61366234,57.71400085,46.11461736,981.571127,1269.345578,59.11175235,MEDIUM
5.446982944,29.76952481,50.05650625,34.88417,0,364.21904,20.81509823,LOW
8.914234222,30.80439619,34.37666341,70.97414253,790.6847544,0,27.7598213,LOW
8.327899549,34.20261758,58.08972237,83.10814226,264.1741221,926.7348046,78.27950986,HIGH
8.386547921,34.42210373,84.12615422,40.32877032,653.1182892,47.76051764,59.42763814,MEDIUM
5.835918818,34.74812122,67.84604288,37.75666166,1076.420131,425.5378234,60.73877954,HIGH
9.304191466,32.55492089,59.8073962,59.82415331,2062.012453,496.9518058,56.19087664,MEDIUM
5.097223406,25.42798035,57.37109171,42.83941241,1386.843016,572.1466187,81.05183557,HIGH
8.080285641,36.53372613,60.22465893,47.21205599,1476.908988,875.6657828,100,HIGH
10,25.41461843,65.47119115,64.79306303,214.03255,326.5462871,36.10952607,MEDIUM
5.714195512,31.21054186,48.19187185,11.81287825,407.3213194,490.5082991,30.85905072,MEDIUM
6.350553406,26.9828966,71.14321695,76.3660465,2818.852517,594.2918588,87.49048817,HIGH
7.349477048,29.74344661,67.15381315,51.45361049,538.3190687,659.839183,75.91922505,HIGH
6.444786519,31.31504964,67.18185726,41.77013711,2690.587427,639.1308699,72.72472697,HIGH
4.874004853,31.28542886,64.38475739,48.21531692,981.244921,774.4023101,61.5098045,HIGH
7.302844462,31.68768302,60.19616658,49.2485871,1202.059143,937.5358039,97.26296239,HIGH
5.606544429,36.45484508,66.72861236,15.37597393,2163.328644,757.0536463,89.3430161,HIGH
7.910388646,31.81413721,65.91814134,79.89876455,2344.70318,781.4342094,100,HIGH
5.820863649,29.02337346,56.45959289,50.82651265,1100.268696,0,55.98900296,MEDIUM
9.524901608,33.85634867,54.26398227,58.86004261,850.5812518,620.0910797,39.26420244,MEDIUM
6.025120061,34.75788196,61.01856295,69.03099541,1149.671596,791.8030192,85.4495248,HIGH
6.716907726,25.08956874,75.49020151,29.57675085,1504.161775,891.5764778,97.14408013,HIGH
8.420275826,32.38960028,47.60892924,59.46943798,2002.173318,323.0596903,65.219144,HIGH
5.353703525,32.80469097,45.32474734,44.64717818,1203.806873,336.38429,49.77901373,MEDIUM
7.541189902,28.80974599,61.64760841,66.9354155,1756.997668,370.3597299,77.57870824,HIGH
9.160714131,35.50282725,60.50887702,7.455451593,2674.523759,814.56556,79.77035586,HIGH
4.788775148,29.39977765,61.73341664,48.018114,1543.178651,1013.552422,79.91715795,HIGH
7.476950788,30.50230581,62.43953198,37.94358688,1480.48757,437.0159571,83.41662256,HIGH
7.589824191,29.3077127,57.76797745,58.64525901,0,963.1849255,82.95372168,HIGH
8.372734308,30.06231619,74.89863439,59.40088375,0,649.3919237,78.89943134,HIGH
5.344573934,25.61489965,43.99096022,35.8474821,1549.538156,550.2856891,65.31824531,HIGH
5.21931508,24.23979647,51.71502975,35.75652272,1114.658192,515.4463081,38.14110494,MEDIUM
7.982912348,36.37802025,58.9674524,47.78669263,736.6955926,898.6445458,72.61193797,HIGH
7.64547701,26.61215461,43.56811189,32.06715545,1419.177184,730.2311267,86.28800429,HIGH
7.575739276,26.0344306,58.24145596,66.83967391,1145.636644,1510.330171,100,HIGH
7.719672314,21.38643955,76.61470166,42.61585599,2215.002226,259.1101428,50.5814043,MEDIUM
6.179962918,27.44415301,60.20886488,0,1277.499781,807.2406808,76.13485145,HIGH
7.548380546,24.70764083,62.30700906,42.50355887,527.7690434,388.3195961,30.64636114,MEDIUM
7.63960871,36.56806064,47.39835235,29.22912358,2091.149615,252.2852052,68.62295889,HIGH
6.128472873,34.03926836,53.83638592,17.37448369,1004.582033,595.6531452,67.24242727,HIGH
9.998661767,27.24739862,56.2480362,25.25146724,1673.883015,654.9409918,79.20731154,HIGH
7.910749381,39.00974322,56.82284903,52.18816944,770.3303644,1767.269422,50.40990469,MEDIUM
5.413044754,33.92706195,72.81643795,76.57281656,615.1558031,526.3416737,60.46188396,HIGH
8.184830413,28.70067447,65.57691061,56.26368948,1275.751407,147.9285082,72.17688936,HIGH
5.737977495,20.00237714,48.88542043,37.86993224,1211.545779,709.204287,40.71713283,MEDIUM
8.380626906,39.16377029,62.46504778,59.1180839,1631.844332,0,59.35762193,MEDIUM
8.937893369,24.44171013,64.98221748,40.8181938,958.218822,563.217287,28.74400432,LOW
5.968976522,23.41840501,71.40149039,36.10799262,0,606.4101129,27.33740862,LOW
8.645064194,34.09028173,75.80540687,26.91274664,810.5035048,917.8401532,67.89718946,HIGH
7.81917139,39.75900963,49.84905808,14.96342386,1914.43662,989.4488998,56.9412018,MEDIUM
8.43309024,35.53709127,51.89142489,42.20152587,932.3615287,398.5721524,50.67973923,MEDIUM
10,32.25563648,47.42422141,53.1610698,978.2549377,539.7543941,44.23001167,MEDIUM
6.831917826,32.37901737,57.65980141,48.0675266,2087.738855,293.5516678,79.19022592,HIGH
6.069395753,33.41366224,64.66358374,41.68066144,559.2240955,148.7749781,42.1920635,MEDIUM
5.865728356,33.03571436,69.87334517,31.08507879,0,723.9579118,55.58000572,MEDIUM
5.976284573,31.1247657,59.24048976,62.16492383,1055.431992,90.56578056,60.66248572,HIGH
7.084347436,30.41680442,56.80152477,23.6573616,764.2434439,434.1492398,58.09255293,MEDIUM
7.711727962,29.74962749,61.51757992,65.52055828,330.3783122,201.930416,53.39753278,MEDIUM
7.615036199,26.98414164,51.64857098,29.95565962,1042.15939,819.8732745,86.68741037,HIGH
8.440774874,28.87729969,80.89538722,34.95129525,1642.355083,1320.57204,98.68346097,HIGH
7.219502838,23.22817274,43.92338973,20.66429619,1191.640295,79.36480688,39.21487586,MEDIUM
9.380301116,29.60664149,61.84740579,39.97195706,1476.282965,0,53.94919528,MEDIUM
6.80301475,26.04563557,80.23606219,69.50624917,2832.066929,550.0452459,100,HIGH
10,25.58564273,60.06799845,60.31256177,891.4090246,606.2791184,64.38357093,HIGH
8.138501022,30.7195766,58.09960965,69.56844224,1450.513771,687.4637227,100,HIGH
5.914263665,35.56800915,56.42554577,60.44285092,741.7079737,421.4717939,38.47277649,MEDIUM
5.593661253,33.67326642,58.19608318,27.92660343,438.2762521,519.7442805,51.35408555,MEDIUM
7.923708623,23.71799759,73.72848475,43.38421551,673.5831119,747.0041642,64.76458691,HIGH
6.864805822,26.04148745,37.88138089,34.39601742,769.1172856,1016.172357,64.69451246,HIGH
8.271000741,33.76308475,75.33433701,76.61149808,1523.528218,0,76.25600102,HIGH
7.909856437,26.07005043,45.76042848,26.06422707,3314.168208,452.4242244,67.08400787,HIGH
7.090756631,29.1014674,57.33347671,67.87395379,555.5609074,685.5235176,85.83560394,HIGH
5.929809423,32.2002084,55.7075558,67.8590774,825.0372249,232.8095582,39.88474722,MEDIUM
4.927729163,26.12662218,65.8855327,86.59240403,1143.189288,1292.467853,86.39287584,HIGH
6.530227572,30.42150202,44.01875648,41.80626815,1556.218964,345.8360479,70.41499969,HIGH
8.484598191,24.66389802,64.62172666,64.24644319,1437.195731,583.4829252,69.61809406,HIGH
7.521140616,27.59452942,80.24309623,95.63303673,2355.686215,822.4088387,96.63104947,HIGH
5.331391832,31.27912774,46.36825995,37.64716646,0,363.4860845,29.78768582,LOW
7.459771389,23.62802507,61.89706168,19.29919505,0,0,21.43693718,LOW
7.77797607,31.76189895,53.38017822,12.39979932,753.7096452,428.5381892,44.25272153,MEDIUM
5.874213846,29.9214488,64.25887206,64.25424058,2187.570169,1011.776222,72.84584399,HIGH
7.430587659,32.20995982,60.19147777,12.33699584,0,465.2419493,57.61723099,MEDIUM
7.287313078,30.89565654,53.58513091,42.55361894,0,261.4262794,43.50589955,MEDIUM
5.485544553,35.45656172,64.87872285,58.74626374,1714.061466,970.2688838,78.20877811,HIGH
7.736681041,30.50089801,78.0434811,53.70351074,1419.291501,467.6900416,77.23869374,HIGH
8.04117679,28.28237784,58.09096208,58.50889728,218.8124339,395.9356745,54.51428175,MEDIUM
8.824576865,30.48919001,67.19757942,54.44579712,313.0143594,659.7824359,71.45955633,HIGH
8.780703078,32.17319212,47.06727042,75.57731627,327.2306523,908.3000838,54.33731002,MEDIUM
5.133495948,30.19544028,50.43563623,30.95367239,1299.481786,1552.685413,59.1896709,MEDIUM
5.79326244,30.16236676,64.72406278,36.46009723,636.3162514,930.8944431,67.91058376,HIGH
7.972552901,27.19203325,74.84116029,34.54681109,1644.657527,1063.935987,98.00267255,HIGH
7.970678926,27.34839633,63.55613349,66.60383624,0,397.6135204,60.64593737,HIGH
7.972571529,24.38957891,56.86941969,68.00797177,428.8333214,189.6527576,34.6836302,MEDIUM
10,36.99830697,59.99291405,59.02450639,186.5514352,624.9325398,56.70125679,MEDIUM
8.056335766,25.02454706,47.49592266,73.66987334,969.2933895,642.8679661,69.91926172,HIGH
8.90334846,27.22837921,66.04515326,26.43918265,715.7570174,168.5949035,40.62943265,MEDIUM
8.631002645,27.12637094,68.82333062,83.34448223,1918.059402,529.882188,77.61724288,HIGH
8.177086877,33.57969751,55.47909667,80.46477243,0,759.7270407,73.47705278,HIGH
6.727096133,28.82020129,55.29957852,64.71243994,1240.942329,744.157358,95.53202493,HIGH
8.338453831,34.99096829,62.6587823,85.63597818,1702.502781,801.7151414,91.79309942,HIGH
6.040762178,27.3060375,55.63280264,16.86753585,2870.982693,716.3858921,80.06111774,HIGH
6.84477209,31.11597665,59.33867385,39.51103727,766.410626,397.1965363,54.01667204,MEDIUM
6.471954678,26.65861179,80.99721789,35.29393079,1492.012744,394.4397493,58.67219744,MEDIUM
7.322811209,38.58059651,57.52974299,64.42958648,0,120.4194408,41.85050927,MEDIUM
10,25.24960632,56.41659848,28.99718521,0,1313.910016,65.99649786,HIGH
4.399102211,31.23928284,53.52458194,65.14990299,1960.296938,605.3801458,64.83861553,HIGH
8.229390286,32.53510752,67.44191971,77.41072288,1194.995736,510.0587777,99.56457637,HIGH
4.780926193,31.65519639,58.18775827,63.904058,2260.661421,228.4831674,69.39937275,HIGH
6.492102201,29.25884936,53.50626962,55.67502047,0,1774.263161,47.6037806,MEDIUM
8.833425895,29.4807172,73.21304032,30.24253318,1667.911926,170.6687871,58.3609677,MEDIUM
7.296420029,30.17524589,74.19603005,33.06298068,2881.936056,428.4608298,72.86990941,HIGH
5.583382833,29.41199199,53.99576434,74.99237811,1577.735048,766.3347345,66.96936609,HIGH
6.127044436,33.85551647,41.33460049,65.58698008,1448.923355,840.0851863,69.14661886,HIGH
8.219396623,38.84209201,70.0751369,49.21960961,1207.700473,983.1728221,71.84174238,HIGH
6.104450052,27.77003286,53.15370174,41.64180908,0,1323.043403,46.45601378,MEDIUM
7.524687884,24.52078808,67.90625599,9.483842538,2420.015642,802.4630622,73.18213353,HIGH
7.26835776,29.64687181,40.29896182,28.58295163,650.2281242,177.58768,44.079838,MEDIUM
6.222599479,40.31883735,68.92597338,88.22838174,1654.034931,497.22195,22.56088971,LOW
10,26.78530173,47.88828071,24.39088858,0,723.132949,43.89109298,MEDIUM
8.150878533,36.55646722,67.30764119,53.78959642,138.4863019,1427.290417,84.84684651,HIGH
4.16228612,36.71080326,60.14273068,70.14887946,2491.578659,40.87780863,56.84298722,MEDIUM
7.479681472,27.78564703,50.46060581,24.90154664,887.4279399,1081.030602,65.26263184,HIGH
6.207320303,32.27593232,55.92963687,53.6942095,2507.947928,671.9657478,76.22024647,HIGH
8.478650002,36.51358649,66.86318457,68.75831075,1129.592407,935.1322141,100,HIGH
6.011218892,28.48348904,61.05894453,50.24998644,0,559.2021133,58.91738401,MEDIUM
7.027895338,29.18567856,65.8441298,107.3680611,2002.86084,263.0269479,75.3037923,HIGH
7.957480918,27.67327634,79.76440585,16.62801482,669.096914,900.3491118,86.66275734,HIGH
8.498632791,25.94097308,44.35758388,71.1745706,1828.819932,861.7724108,89.64466007,HIGH
5.399555389,27.40288982,76.17212575,46.54396525,1222.689781,988.8227863,76.97546618,HIGH
6.698248146,25.10423893,61.04355938,65.4384031,0,594.6781458,82.48894155,HIGH
6.487582033,30.13633387,51.01215952,58.82614303,1347.865289,360.0711907,47.68706001,MEDIUM
6.220006151,26.92010708,46.69686374,35.33687606,3176.600828,0,48.21150618,MEDIUM
9.84818136,30.93514365,58.10879609,54.57992785,1643.687813,927.7493073,71.52872052,HIGH
7.807472566,23.77641742,69.21650112,12.84197097,1148.234022,769.555793,80.03303271,HIGH
5.308674068,31.32352093,58.7245088,62.06495001,2167.809062,213.6869469,57.15150519,MEDIUM
8.576792921,33.33411585,75.1115493,55.96316932,1389.601619,384.5705307,58.21086033,MEDIUM
10,22.02505743,45.4882431,62.77320337,1388.580807,413.2964752,33.18940876,MEDIUM
8.748697891,31.49622628,59.87911052,71.1623665,217.5373451,6.806227207,41.5093669,MEDIUM
4.920945051,34.91067597,47.47606556,57.3523968,1410.463223,272.9270414,43.06838762,MEDIUM
6.473648891,25.16143593,63.63631883,52.9617884,2131.899075,146.4678573,48.97352814,MEDIUM
9.100366724,36.69028955,68.8688739,32.37863327,447.5440631,435.0083952,46.94882067,MEDIUM
6.138495802,31.67607604,55.79238206,35.75558473,2482.046239,304.5210007,53.27395165,MEDIUM
7.865729142,27.17995258,33.95786143,73.7346924,1117.464578,0,59.98280548,MEDIUM
8.36195108,29.77692369,61.98948147,78.72670811,401.0074396,1409.036092,78.3432385,HIGH
5.809604293,32.23330765,64.36738552,45.23779127,2097.868869,1101.016292,87.08205896,HIGH
7.110711966,30.30402157,64.04294755,50.92005495,941.8851878,288.3922314,63.86619993,HIGH
4,32.15502397,72.35782192,31.9077125,1883.563399,708.9685587,79.21081245,HIGH
5.663418538,26.31730563,49.2894632,73.45513691,937.417231,766.9860359,46.54146032,MEDIUM
6.821147773,30.6774433,66.80216105,63.30833647,1146.156471,1076.434342,96.99807154,HIGH
5.328325227,24.34514201,71.92507512,88.82434873,1644.204184,272.5579893,35.69826845,MEDIUM
9.648616956,29.55509575,42.21412416,32.43353846,1461.807352,1036.842714,65.36668372,HIGH
5.054787933,26.38436943,63.19651826,42.43984202,0,380.8378783,44.84384948,MEDIUM
6.53993327,27.05788023,54.95820169,54.62891845,190.8806339,65.65503833,49.83589061,MEDIUM
7.396110866,34.9443727,59.18477327,62.92979075,2036.468986,889.6546237,100,HIGH
9.361909934,34.36524048,63.47676484,45.68664725,1081.07707,1116.30337,78.18826221,HIGH
5.046206773,32.43655248,55.12771436,32.54077819,728.6418275,1635.163589,63.70911147,HIGH
8.944745628,25.63074894,53.24291921,67.62815058,0,120.109894,24.54015767,LOW
7.215349592,28.7343662,60.34152417,64.42270725,228.2373109,879.567874,74.59042816,HIGH
5.727737023,34.8523908,49.12754061,31.67451799,0,436.0795025,22.98356104,LOW
7.893155211,30.56686765,49.14174871,77.10885602,1108.847353,913.3434842,85.42263492,HIGH
7.498589543,39.27731816,66.79373283,73.40397418,661.4061775,11.80417951,39.55107892,MEDIUM
6.299674684,31.57327136,48.51205965,52.68592994,330.0708981,94.89208972,24.08235914,LOW
7.304703127,30.76819647,66.66312501,51.59195725,1138.688917,289.6500707,73.95400644,HIGH
6.622029605,28.76353414,64.62591293,61.08115542,1527.573568,631.5856183,100,HIGH
7.370276018,30.53416362,42.74193271,32.76593859,3083.878139,343.5674934,65.5672802,HIGH
8.193196012,29.39012065,53.22435348,50.60062958,0,863.6217376,65.92918814,HIGH
9.579025224,32.83243471,71.94109403,6.952329108,2243.442939,1010.757847,84.59935758,HIGH
5.343276752,33.82680927,50.18834469,67.52911291,2075.791405,839.8310165,70.0946162,HIGH
10,26.85604216,55.35595738,18.77013555,498.8165346,1247.515056,57.02894564,MEDIUM
4.271868301,24.67506819,64.62060893,80.06839657,1382.912359,766.3306518,51.91928271,MEDIUM
6.972322357,22.65517851,67.83390509,43.39759812,788.1300756,113.2413159,29.79900645,LOW
8.08247581,32.03196531,57.48461114,45.76666036,1367.119722,1145.350605,100,HIGH
7.621487802,25.58653358,54.02489805,37.44532188,2558.217912,357.9375058,72.24410054,HIGH
6.26595072,21.38843763,74.22369862,44.23922252,1745.045609,964.1673999,53.42459036,MEDIUM
6.887816624,31.55431442,77.38899664,78.3706269,1657.747536,1229.493687,98.79284718,HIGH
6.460498598,39.97199807,69.78858051,0.243826869,812.721612,782.6752043,42.33391278,MEDIUM
6.315952865,29.97571635,60.85318143,75.53930772,0,1.536474734,42.52778927,MEDIUM
8.474403146,33.3539631,51.91734278,56.76046962,1012.378611,232.7151334,67.18117852,HIGH
7.735523229,30.32731743,51.69555593,25.85956704,2285.947339,1129.097787,79.04541747,HIGH
6.160635607,29.60444139,65.22514105,28.49375214,0,532.3509257,63.39364035,HIGH
8.549399813,33.67630593,64.18398221,83.52786054,250.4195686,631.829414,55.3543183,MEDIUM
7.660949281,28.83890182,74.01598593,31.0898624,1313.640963,903.5297665,94.32989907,HIGH
8.419293178,31.06956926,66.50450093,26.93298979,313.8106936,878.5291448,78.26614212,HIGH
8.144443263,31.28679122,44.96919698,72.74629085,486.7288976,711.519925,62.07103638,HIGH
